Artist,Song Title,Genre,Lyrics,category
Travis-Scott,STOP TRYING TO BE GOD,Rap,"(This is the rewatch, the hot pockets)
The fritters, the missiles, the humans
All gathered in secrecy
And flying high as a kite

Hmm-hmm
Just know what this about
Hmm-hmm-hmm, hmm-hmm
Palm trees, oceans, fresh air that can break your heart

Hmm-hmm
Stop tryna be God
Hmm-hmm, hmm-hm
Hmm-hmm

Stop tryna be God
Hmm-hmm
That's not who you- are
Hmm-hmm

Stop tryna be God
Hmm-hmm
That's just not your- job
Hmm-hmm
Stop tryna be God, God

Ride for it every night
Visions and these angles tight
Truth be told, I never try
Diamonds are the wife of life
All three Rollies look alike

After two you get a hook-up price
Stripper never worked a nine-to-five
Delta and I ship it overnight
Stop tryna be God almighty

Fuck the money, never leave your people behind, yeah
It's never love, no matter what you try",0
Travis-Scott,NO BYSTANDERS,Rap,"The party never ends
In a motel, laying with my sins, yeah
I'm tryna get revenge
You'll be all out of love in the end

Spent ten hours on this flight, man
Told the pilot ain't no flight plans
Can't believe whatever I'm saying
And they know whenever I land
Yeah, yeah, yeah, yeah

Fuck the club up, fuck the club up (bitch)
Fuck the club up, fuck the club up (bitch)
Fuck the club up, fuck the club up
Fuck the club up, fuck the club up (yeah)

The party never ends
In a motel, laying with my sins, yeah
I'm tryna get revenge
You'll be all out of love in the end

Bicentennial man
Put the city on the slam
She get trippy off Xans
Lost 21 grams
And she did it on cam
Wasn't no video dance
Make my own rules
I really don't pick, I just choose
I don't set pics, I just shoot

Chopper gettin' screwed
I told her it's BYOB, that mean buy your own boobs
Put it on God
He the one that put me on top
Can't be put in a box, gotta move on the opps
Never got the move on the drop
Niggas tryna move on the Scott and move that deep",0
Travis-Scott,SKELETONS,Rap,"Yeah, yeah, yeah (Yeah, ooh)

Feels like slow motion, we're floating at the speed (Yeah)
(Yeah, yeah)

Louder (Louder)

Higher, higher, higher, higher, higher (Uhh, yeah, higher)
It's like standing in the ocean",0
Travis-Scott,WAKE UP,Rap,"I don't wanna wake up
I want you spread out on the sheets
Said her pussy so good
And her pussy so sweet

I don't wanna wake up
I want it flowing through my streams
Getting me hot
Under my feet
I don't wanna wake up

Please don't wake me up, I'm feel it creeping
Controlling how you moving, lucid dreaming
Always on the side of different seasons, yeah, yeah
Took the belt-way down to your hood

Say you was in the crowd, I never looked
Looking back how things came back around
Guess I was hooked
Burn the bread and then we burn the town",0
Travis-Scott,5% TINT,Rap,"Who's that creeping through my window?
Before you come outside I got the info
Took her to the endzone from the the endzo
Know I love to smoke, you love to lick more
Want to interject on you call for
All that out your new shit that ain't called for

Who that creepin' on the tennis guard 5%
All that fall in love shit she got it Kevin Hart (Kev)
All that speed and flash shit, we might teleport (skrr)
All that cop arrest shit I might might clip a sarge (twelve)
Keep bouncin' that ass you just might get a wart (yeah)
If she bad, she get a pass into the tour (passes yeah)
I've been through the family got a bad sister like Janey
I'm south-side don't panic",0
Travis-Scott,NC-17,Rap,"Me and my bitch, I swear we like the same sex (Ooh)
Fuck with all my chains on, let's have chain sex (Serve, yeah)
Hangin' with the gang, you get your fangs wet (Wet)
Wanna kick with the gang, you gotta bang it (It's lit)
If you gon' throw ice on, gotta swang it (Ice)
Holes in the wall, I cannot hang it (Nah)
Pour different colors, sippin' tainted (Ooh)
Woah, think the vibe just start vibratin' (Vibe)

Don't do playgrounds, we do not swing sets (Swing)
Shawty got the K, don't entertain threats
Shawty came my way, she brought the same sex
Bust it down, she talkin' body language (It's lit)
Eating that punane, got my bangs wet (Eat it up)
We gon' have to change for the banquet (Drippin')
Solo with Mulsanne, it's not the same specs (Skrrt, skrrt)",0
Travis-Scott,ASTROTHUNDER,Rap,"Yeah

Seem like the life I fiend
Seem like the life I fiend's a little distant, yeah
Seems like the life I need
Seems like the life I need's a little distant, yeah

Light the remedy, yeah
Sit back while I ride the deep
Do it on repeat, repeat
Sins controlling me, yeah",0
Travis-Scott,YOSEMITE,Rap,"Ice on my neck, flawless baguettes
Hop off a jet, barely get rest
Cash through the month, I get a check
Yves Saint Laurent on my pants and my chest
Chanel, her dress
Clean up her mess
I eat her flesh, you know the rest
Count up a hun', cop a Rolex
Shine like the sun, you truly blessed

Two-tone Patek
In the Clearport like I Uber these jets
VVS's on me got my Gucci shirt wet
Put a M in my bag, I'ma get used to these racks
I went to school where they teach you finesse
Five hundred shoes for the drip I invest
I'm the boss man, I keep cash in the desk
Know the coupe fast when it end with a S

Now that I'm home, back off the road",0
Travis-Scott,CAN'T SAY,Rap,"No you can't say if I'm mad or not
Smokin' hella weed, I'm on that alcohol
Shawty lick me clean the way she suck me off
I keep two hoes in my bed, I got 'em turnin' out
What would you do if you heard I got it going on?

I had to burn, I left skrt marks, I had to dip (I had to)
Gotta watch for 12, 'round my town you might get killed
I'm out my mind, yeah, I'm high above the rim
You cop it live, boy I got in on film

You gotta watch out where you rock 'cause shit get real
Drink too real, I can't be fake, don't know the feel
Gotta take a long drive up the hill
Gang too wavy, move like Navy Seals
I'm too wavy, think I need a Lyft
Chicago baby, she just wanna drill
The vibes so wavy, it's too hard to kill
Gotta watch out where you go 'cause shit get real

Uh-huh, yeah
Swang, when I swang, when I swang to the left
Pop-pop my trunk, dip, dip, dip, dip
Oh my",0
Travis-Scott,WHO? WHAT!,Rap,"Know what I'm saying, know what I'm saying
Know what I'm saying

Heard they talkin' shit 'bout I
Who what when and why
I'm alive, just took one to revive (yeah)
Keep that vibe when we show up and collide
Me and the guys move just like the F-O-I
In the Hills but still keep them ghetto ties (Hills)
Was talkin' Frenchy's but she thinkin' Ocean Prime
Know she keep an open mouth and open mind
I don't open up her door, she open mine
I need less stress and I need more thighs, yes (skrr, skrr)
We on the jet quest, mobbin' with the drop, yes (skrr, skrr)
In the headrest want the 25, yes (skrr, skrr)
Ain't seen the best yet, open up your eyes, yeah

One, two, three, four, five, that's the countdown 'til I slide (slide)
Pork and rinds, how I grew up on my side
Ain't no fence just a hundred acres wide
When shit get tense, we twist up and we get fried

I picked my favorite dancer I done pay her rent (cash, cash)
At Christmas time it's no Saint Nick we got the Grinch",0
Travis-Scott,BUTTERFLY EFFECT,Hip Hop,"All the commas
Murda on the beat so it's not nice
Ooh, hmm

For this life I cannot change (change)
Hidden Hills, deep off in the main (main)
M&M's, sweet like candy cane (cane)
Drop the top, pop it, let it bang (pop it, pop it)

For this life I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (pop it, pop it)

Drop the top, play hide and seek (yeah)
Jump inside, jump straight to the league (league)
Take a sip, feel just how I be (it's lit)
On freeway, but no, ain't nothin' free (straight up!)
Bend laws, bend lanes (skrrt, skrrt)
Been bustin' bills, but still, ain't nothin' change (skrrt, skrrt)
You in the mob soon as you rock the chain (mob)",0
Travis-Scott,HOUSTONFORNICATION,Rap,"I might need me some ventilation
A little vacation, Houstonfornication
Mind redefine new renovations
Space coupe back out of the space station
Float around town do that on the daily

How I'm supposed to feel safe, twelve live adjacent (Twelve)
Yeah crib built like a prison where the bitch is gated (Yeah)
Yeah, spendin' all my time up there gettin' faded (it's lit)
Handin' out the E! to the Entertainment (Alright)
Yeah, you know on this side
It's poppin' and it's dangerous (Pop it, pop it)
Ridin' through the clouds we goin' through the vapors (Phew phew)
I'm just tryna get the paper, stayin' out the papers
It ain't easily done it ain't easy (Yeah)

Pop a seal like it's Chris, make it look breezy (It's lit)
Wedding bands on my fist, shit it's freezing (Straight up)
Throw the bands get a kiss then she leave me (Cash)
I just want the peace, it's still Lambo' over Mercedez (Yuh)
Just built the Astroworld playground
To play with my baby, yuh (My baby)
Had a few pop singers, anyone could be yo' mama (Yeah)",0
Travis-Scott,COFFEE BEAN,Rap,"Bad, bad news
I'm just bad, bad news
Good thing, the two, Bonnie and Clyde
The money and who?
It's bad news
Bad, bad for you
But I'm back on the coffee bean
Anything in between, yeah (This is all, this is all)
Back of the coffee line
Back, back, back in the bathroom line (This is all)

How would you feel if I had you? (This is all)
Trust me, you would be mad too (This is all)
Shawty, we can be mad cool
Just hit me if anything past due
Your family told you I'm a bad move (This is all)
Plus I'm already a black dude
Leavin' the bathroom, my hands is half-rinsed
If only a nigga just had sense

Speaking in past tense (This is all)",0
Travis-Scott,Modern Slavery,Hip Hop,"Yeah

It's earlier in the morning
Hmm-mm, hmm-mm (Buddah Bless This Beat)
Since I-

All these damn chains, modern slavery (ice)
But this ain't 1800, so they pay me (cash)
Uh, yeah, shaking my demons off (shake em')
Dippin' my dreams in sauce (dreams)
Never been food for sharks (nope)
Wrist like fins on dolphins (splash)
Pop hella bands, and I'm paid (oh, yeah)
Whip got a switch, I go brainless (oh, yeah)
Sip after sip, I feel painless (oh yeah)

Yeah, yeah, do it one time for team (yeah)
Burn it like gasoline (it's lit)",0
Travis-Scott,Black & Chinese,Hip Hop,"What's the problem? What's the problem?
In New Orleans with the blessin'
And the thotties, finna bless 'em
Yeah, yeah (Yeah, yeah)
Fuck the drought, been the freshest
In the mollies, I'm in the mansion
Send in the Charger, I'm in the Jaguar

Black and Chinese, meds and relieve (Yah)
Pop it for me please, hands on your knees (Pop it, pop it)
Came up out the trees, everything achieved (Cash)
Blessed me with the keys, never want to leave, yeah
Lambo drivin', you pedestrian (Yah, yah)
Yeah, ten hundred thousand, apply the pressure (Alright)
Yeah, she couldn't drive it, she took a Tesla (it's lit)
Told her wrap around me just like a necklace (Yah)
Yeah, yeah

These not 40 pointers, drippin' like quarter water (Water)
Really don't see you sorta (Sorta)
Movin' in and out the border (Border)",0
Travis-Scott,Eye 2 Eye,Hip Hop,"(Murda on the beat, that's not nice)

Real nigga, I
Get high, touch the sky
Right hand in the air
Left hand in the pot
Real nigga, I
We see eye to eye
Real nigga, I
We see eye to eye
Yeah, yeah (yeah)

I see green in your eyes, it don't lie (it's lit)
Blue dollar bills in them hills to the sky (cash)
We put the floor on dash
Know all my hoes they go and cash
Over that bag, they mad
I know the problem, yeah yeah

Eye to eye (yeah)
Trips to Dubai (yeah, yeah)
I could see that they jealous, don't know why (yeah)
Is it 'cause we lit at 4:00 a.m. at the spot?
Put that on your tongue, wait for the swag to unlock (yeah)
If you searching, come look for us (alright), over the border (it's lit)
We import 'em (yeah), just don't record us (straight up)
Poppin' at the crib, the livin' room look like The Forum
Roll the dice at night, I take the chance in the morning

Know what I mean?
We ain't really with that camera shit
Nah",0
Travis-Scott,Motorcycle Patches,Hip Hop,"Motorcycle patches on my jacket
Rip all the money out the plastic
Put it on her tongue and now she dancin'
Gave her everything, now what you asking
Flip, make it flip, do gymnastics
Popped up a bean like a talent
Eat up all the green, taste just like salad
40 on my hand like it's new fashion
Blastin'

Huncho, yeah yeah
She gon' make that a dribble, playin' basket (ball)
Don't call it cuffin', nigga, I ain't passin' (woo)
Niggas pourin' fours, poppin' seals like caskets (drip it)
Nawfside hot, boy I bought a dragon (yeah)
I get it, you grill (he)
VIP spread the bills (spread)
M's the deal (deal), spinnin' the fortune wheel (spinnin')
Four by four (wooh), skrrting all the wheels (skrrt)
Eskimo (brr), icy necks and grills (wooh)
Watch out, watch out
Big Baller Brand, watch out (watch out)
This for the fam', watch out (watch out)
It's my time, don't clock out (time)
Three way pack, we knock out (knock out)
Molly make her bite down (bite down)",0
